"subind","groups","runnum","first","cond_type","N","rt_median","acc_avg","city","sense","active","ID","subtype","rep","city.sense","city.active","subtype.sense","groups.sense","ID2"
"c_086","A_control","2",1,"passive_s",8,3.198040127755,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_086","A_control","3",1,"active_ns",8,2.918658018115,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_086","A_control","3",1,"active_s",8,2.29617249966,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_086","A_control","3",1,"passive_ns",8,4.20734405518,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_086","A_control","3",1,"passive_s",8,3.89801979065,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_101","A_control","1",1,"active_ns",8,2.984288573265,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_101","A_control","1",1,"active_s",8,2.134618401525,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_101","A_control","1",1,"passive_ns",8,2.59489965439,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_101","A_control","1",1,"passive_s",8,2.830961823465,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_101","A_control","2",1,"active_ns",8,3.028995513915,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_101","A_control","2",1,"active_s",8,3.1603178978,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_101","A_control","2",1,"passive_ns",8,3.028966903685,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_101","A_control","2",1,"passive_s",8,4.25926744938,0.5,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_101","A_control","3",1,"active_ns",8,2.144763588905,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_101","A_control","3",1,"active_s",8,2.717199444775,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_101","A_control","3",1,"passive_ns",8,2.77538657188,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_101","A_control","3",1,"passive_s",8,3.051149487495,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"ldrc2_103","A_first2","1",1,"active_ns",8,4.417694926265,1,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","1",1,"active_s",7,4.49800109863,0.714285714285714,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_103","A_first2","1",1,"passive_ns",8,4.47061896324,0.875,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","1",1,"passive_s",8,4.80514848232,0.5,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
"ldrc2_103","A_first2","2",1,"active_ns",8,3.69794106483,0.875,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","2",1,"active_s",8,4.355362534525,0.75,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_103","A_first2","2",1,"passive_ns",8,4.46572089195,0.875,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","2",1,"passive_s",8,4.976093053815,0.25,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
"ldrc2_103","A_first2","3",1,"active_ns",8,3.589290618895,0.75,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","3",1,"active_s",8,2.97067308426,0.375,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_103","A_first2","3",1,"passive_ns",8,4.38424086571,0.875,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_103","A_first2","3",1,"passive_s",8,5.205367922785,0.25,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
"ldrc2_104","A_first2","1",1,"active_ns",8,4.68602645397,0.75,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","1",1,"active_s",8,3.745910048485,1,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_104","A_first2","1",1,"passive_ns",8,4.07082509995,0.875,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","1",1,"passive_s",8,3.029786467555,0.75,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
"ldrc2_104","A_first2","2",1,"active_ns",8,3.6252450943,0.875,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","2",1,"active_s",8,4.20174908638,1,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_104","A_first2","2",1,"passive_ns",8,4.282281398775,1,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","2",1,"passive_s",8,4.905329942705,1,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
"ldrc2_104","A_first2","3",1,"active_ns",8,4.180102586745,1,"austin","nonsense","active","l","i","u","austinnonsense","austinactive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","3",1,"active_s",8,3.48471355438,1,"austin","sense","active","l","i","u","austinsense","austinactive","isense","A_first2sense","l"
"ldrc2_104","A_first2","3",1,"passive_ns",8,3.87029492855,1,"austin","nonsense","passive","l","i","u","austinnonsense","austinpassive","inonsense","A_first2nonsense","l"
"ldrc2_104","A_first2","3",1,"passive_s",8,4.14856493473,0.75,"austin","sense","passive","l","i","u","austinsense","austinpassive","isense","A_first2sense","l"
