"","TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","group_num","group"
"1601",64,171,171,0,0,"1",0.61558,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1602",65,176,176.01,1,1,"4",0.572091,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1603",66,179,179.01,0,0,"1",0.651984,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1604",67,184,184.01,0,0,"1",0.7639,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1605",68,186,186.01,0,0,"1",0.790225,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1606",69,190,190.01,0,0,"1",0.687663,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1607",70,192,192.01,1,1,"4",0.572913,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1608",71,194,194.01,1,1,"4",0.564176,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1609",72,196,196.01,1,1,"4",0.747384,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1610",73,199,199.01,2,0,"1",0.607324,1,0.55,3,"ldrc_1_007","1",1,1,"A_first"
"1611",74,201,201.02,3,1,"4",0.711497,1,0.5,3,"ldrc_1_007","1",1,1,"A_first"
"1612",75,204,204.02,2,0,"0",0,1,0.45,4,"ldrc_1_007","1",1,1,"A_first"
"1613",76,207,207.02,1,1,"4",0.767244,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1614",77,211,211,1,1,"4",0.672231,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1615",78,214,214,0,0,"1",0.474202,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1616",79,216,216,0,0,"1",0.874442,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1617",80,219,219.01,0,0,"1",0.725299,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1618",81,221,221.01,0,0,"1",0.786682,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1619",82,225,225.01,3,1,"4",0.616884,1,0.5,3,"ldrc_1_007","1",1,1,"A_first"
"1620",83,227,227.01,1,1,"0",0,0,0,5,"ldrc_1_007","1",1,1,"A_first"
"1621",84,229,229.01,3,1,"4",0.624482,1,0.45,3,"ldrc_1_007","1",1,1,"A_first"
"1622",85,231,231.01,2,0,"0",0,1,0.4,4,"ldrc_1_007","1",1,1,"A_first"
"1623",86,233,233.01,3,1,"4",0.792815,1,0.45,3,"ldrc_1_007","1",1,1,"A_first"
"1624",87,238,238.01,1,1,"4",0.613885,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1625",88,240,240.01,1,1,"4",0.660275,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1626",89,244,244.02,1,1,"4",0.626668,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1627",90,246,246.02,0,0,"1",0.744955,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1628",91,248,248,1,1,"4",0.593855,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1629",92,250,250,1,1,"4",0.629054,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1630",93,252,252,1,1,"4",0.6733,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1631",94,255,255,2,0,"1",0.614272,1,0.4,3,"ldrc_1_007","1",1,1,"A_first"
"1632",95,257,257.01,1,1,"4",0.886382,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1633",96,259,259.01,0,0,"1",0.703632,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1634",97,261,261.01,0,0,"1",0.802917,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1635",98,263,263.01,3,1,"4",0.397183,1,0.35,3,"ldrc_1_007","1",1,1,"A_first"
"1636",99,265,265.01,0,0,"1",0.669356,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1637",100,267,267.01,1,1,"4",0.384592,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1638",101,269,269.01,0,0,"1",0.789966,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1639",102,274,274.01,3,1,"4",0.470035,1,0.3,3,"ldrc_1_007","1",1,1,"A_first"
"1640",103,276,276.01,2,0,"1",0.394129,1,0.25,3,"ldrc_1_007","1",1,1,"A_first"
"1641",104,279,279.01,0,0,"1",0.866822,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1642",105,281,281.01,0,0,"1",0.755361,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1643",106,286,286.02,1,1,"4",0.734223,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1644",107,290,290.02,1,1,"4",0.647797,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1645",108,293,293,0,0,"1",0.586279,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1646",109,295,295,0,0,"1",0.64955,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1647",110,297,297,1,1,"4",0.389839,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1648",111,300,300.01,0,0,"1",0.56262,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1649",112,302,302.01,0,0,"1",0.666034,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1650",113,308,308.01,3,1,"4",0.435584,1,0.2,3,"ldrc_1_007","1",1,1,"A_first"
"1651",114,310,310.01,0,0,"1",0.696851,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1652",115,312,312.01,2,0,"0",0,1,0.15,4,"ldrc_1_007","1",1,1,"A_first"
"1653",116,314,314.01,0,0,"1",0.793251,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1654",117,316,316.01,0,0,"1",0.64255,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1655",118,318,318.01,0,0,"1",0.599802,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1656",119,324,324.02,1,1,"4",0.703483,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1657",120,326,326.02,1,1,"1",0.905856,0,0,0,"ldrc_1_007","1",1,1,"A_first"
"1658",121,329,329.02,0,0,"1",0.733733,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1659",122,331,331,0,0,"1",0.819534,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1660",123,333,333,1,1,"4",0.621769,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1661",124,337,337,1,1,"4",0.868081,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1662",125,339,339.01,2,0,"0",0,1,0.2,4,"ldrc_1_007","1",1,1,"A_first"
"1663",126,344,344.01,1,1,"4",0.640479,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1664",127,346,346.01,0,0,"1",0.533666,0,0,1,"ldrc_1_007","1",1,1,"A_first"
"1665",0,0,0.02,1,1,"4",0.515705,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1666",1,2,2.02,1,1,"4",0.639787,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1667",2,5,5.02,1,1,"4",0.482701,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1668",3,12,12,0,0,"1",0.614758,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1669",4,14,14.01,3,1,"4",0.45711,1,0.25,3,"ldrc_1_007","2",1,1,"A_first"
"1670",5,16,16.01,3,1,"0",0,1,0.2,4,"ldrc_1_007","2",1,1,"A_first"
"1671",6,18,18.01,2,0,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1672",7,21,21.01,0,0,"1",0.656329,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1673",8,23,23.01,1,1,"4",0.421502,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1674",9,25,25.01,0,0,"1",0.502714,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1675",10,34,34.01,0,0,"1",0.499333,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1676",11,36,36.01,1,1,"4",0.542691,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1677",12,39,39.02,1,1,"4",0.618273,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1678",13,41,41.02,0,0,"0",0,0,0,5,"ldrc_1_007","2",1,1,"A_first"
"1679",14,43,43.02,0,0,"1",0.0829,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1680",15,46,46,0,0,"1",0.433306,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1681",16,48,48,1,1,"4",0.559603,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1682",17,51,51,1,1,"4",0.524385,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1683",18,56,56.01,3,1,"4",0.560597,1,0.3,3,"ldrc_1_007","2",1,1,"A_first"
"1684",19,58,58.01,3,1,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1685",20,61,61.01,0,0,"1",0.578582,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1686",21,63,63.01,3,1,"0",0,1,0.3,4,"ldrc_1_007","2",1,1,"A_first"
"1687",22,66,66.01,1,1,"4",0.73287,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1688",23,69,69.01,1,1,"4",0.675633,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1689",24,71,71.01,0,0,"1",0.431796,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1690",25,73,73.01,0,0,"4",0.485184,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1691",26,75,75.01,0,0,"1",0.465356,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1692",27,77,77.01,1,1,"4",0.716644,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1693",28,79,79.02,1,1,"4",0.532773,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1694",29,81,81.02,1,1,"4",0.392743,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1695",30,83,83.02,0,0,"1",0.682448,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1696",31,86,86.02,2,0,"1",0.470077,1,0.35,3,"ldrc_1_007","2",1,1,"A_first"
"1697",32,88,88,2,0,"0",0,1,0.3,4,"ldrc_1_007","2",1,1,"A_first"
"1698",33,90,90,3,1,"4",0.616141,1,0.35,3,"ldrc_1_007","2",1,1,"A_first"
"1699",34,93,93,1,1,"4",0.565083,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1700",35,95,95.01,1,1,"4",0.473313,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1701",36,97,97.01,1,1,"4",0.575685,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1702",37,100,100.01,0,0,"1",0.613488,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1703",38,103,103.01,0,0,"1",0.578439,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1704",39,105,105.01,0,0,"1",0.441482,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1705",40,108,108.01,0,0,"1",0.479382,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1706",41,110,110.01,0,0,"1",0.511587,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1707",42,112,112.01,2,0,"1",0.419931,1,0.3,3,"ldrc_1_007","2",1,1,"A_first"
"1708",43,114,114.01,3,1,"4",0.488106,1,0.25,3,"ldrc_1_007","2",1,1,"A_first"
"1709",44,116,116.01,3,1,"0",0,1,0.2,4,"ldrc_1_007","2",1,1,"A_first"
"1710",45,121,121.02,1,1,"4",0.534385,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1711",46,123,123.02,1,1,"4",0.607631,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1712",47,125,125.02,1,1,"4",0.429945,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1713",48,128,128,0,0,"4",0.368176,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1714",49,130,130,3,1,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1715",50,132,132,0,0,"1",0.991032,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1716",51,134,134,1,1,"4",0.460073,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1717",52,136,136.01,0,0,"1",0.648376,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1718",53,139,139.01,2,0,"1",0.640175,1,0.3,3,"ldrc_1_007","2",1,1,"A_first"
"1719",54,144,144.01,0,0,"1",0.678224,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1720",55,147,147.01,0,0,"1",0.533078,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1721",56,149,149.01,1,1,"1",0.311335,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1722",57,153,153.01,1,1,"4",0.529801,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1723",58,155,155.01,0,0,"1",0.868015,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1724",59,157,157.01,3,1,"4",0.379368,1,0.25,3,"ldrc_1_007","2",1,1,"A_first"
"1725",60,163,163.02,1,1,"4",0.542882,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1726",61,165,165.02,0,0,"1",0.456312,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1727",62,167,167,0,0,"4",0.33205,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1728",63,169,169,1,1,"4",0.477383,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1729",64,174,174,0,0,"1",0.587359,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1730",65,177,177.01,0,0,"1",0.609301,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1731",66,179,179.01,1,1,"4",0.702587,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1732",67,181,181.01,0,0,"1",0.548909,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1733",68,183,183.01,1,1,"1",0.724976,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1734",69,186,186.01,3,1,"0",0,1,0.2,4,"ldrc_1_007","2",1,1,"A_first"
"1735",70,188,188.01,3,1,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1736",71,192,192.01,0,0,"1",0.597614,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1737",72,195,195.01,0,0,"1",0.749536,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1738",73,197,197.01,3,1,"4",0.519711,1,0.3,3,"ldrc_1_007","2",1,1,"A_first"
"1739",74,199,199.01,1,1,"4",0.749931,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1740",75,203,203.02,0,0,"1",0.656389,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1741",76,206,206.02,0,0,"1",0.603207,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1742",77,208,208,1,1,"4",0.449006,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1743",78,210,210,0,0,"1",0.513327,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1744",79,214,214,3,1,"4",0.597794,1,0.25,3,"ldrc_1_007","2",1,1,"A_first"
"1745",80,217,217.01,2,0,"0",0,1,0.2,4,"ldrc_1_007","2",1,1,"A_first"
"1746",81,219,219.01,0,0,"1",0.824879,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1747",82,221,221.01,1,1,"4",0.785194,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1748",83,223,223.01,0,0,"1",0.444441,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1749",84,225,225.01,0,0,"1",0.645803,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1750",85,227,227.01,1,1,"4",0.780945,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1751",86,230,230.01,1,1,"4",0.629726,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1752",87,232,232.01,1,1,"4",0.692004,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1753",88,234,234.01,0,0,"1",0.707171,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1754",89,238,238.01,0,0,"4",0.482647,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1755",90,240,240.01,0,0,"1",0.501725,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1756",91,242,242.02,0,0,"1",0.521133,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1757",92,249,249.02,1,1,"4",0.605435,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1758",93,253,253,1,1,"4",0.526486,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1759",94,257,257,2,0,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1760",95,259,259.01,3,1,"4",0.656339,1,0.3,3,"ldrc_1_007","2",1,1,"A_first"
"1761",96,261,261.01,2,0,"0",0,1,0.25,4,"ldrc_1_007","2",1,1,"A_first"
"1762",97,265,265.01,0,0,"1",0.622872,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1763",98,271,271.01,2,0,"0",0,1,0.3,4,"ldrc_1_007","2",1,1,"A_first"
"1764",99,276,276.01,2,0,"0",0,1,0.35,4,"ldrc_1_007","2",1,1,"A_first"
"1765",100,278,278.01,2,0,"0",0,1,0.4,4,"ldrc_1_007","2",1,1,"A_first"
"1766",101,280,280.01,1,1,"4",0.527387,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1767",102,282,282.02,1,1,"4",0.915517,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1768",103,284,284.02,0,0,"1",0.59071,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1769",104,286,286.02,1,1,"4",0.554042,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1770",105,288,288.02,1,1,"1",0.545264,0,0,0,"ldrc_1_007","2",1,1,"A_first"
"1771",106,291,291.02,2,0,"1",0.65114,1,0.45,3,"ldrc_1_007","2",1,1,"A_first"
"1772",107,295,295,0,0,"1",0.735224,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1773",108,298,298.01,2,0,"1",0.624009,1,0.4,3,"ldrc_1_007","2",1,1,"A_first"
"1774",109,300,300.01,2,0,"0",0,1,0.35,4,"ldrc_1_007","2",1,1,"A_first"
"1775",110,302,302.01,0,0,"1",0.612554,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1776",111,305,305.01,1,1,"4",0.443457,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1777",112,307,307.01,1,1,"4",0.524837,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1778",113,309,309.01,0,0,"1",0.512852,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1779",114,312,312.01,3,1,"4",0.469819,1,0.4,3,"ldrc_1_007","2",1,1,"A_first"
"1780",115,317,317.01,0,0,"0",0,0,0,5,"ldrc_1_007","2",1,1,"A_first"
"1781",116,319,319.01,1,1,"4",0.878053,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1782",117,321,321.01,0,0,"1",0.682323,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1783",118,323,323.02,0,0,"0",0,0,0,5,"ldrc_1_007","2",1,1,"A_first"
"1784",119,325,325.02,1,1,"4",0.455714,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1785",120,329,329.02,2,0,"1",0.593287,1,0.35,3,"ldrc_1_007","2",1,1,"A_first"
"1786",121,331,331,1,1,"4",0.981984,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1787",122,335,335,1,1,"4",0.87641,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1788",123,337,337,1,1,"0",0,0,0,5,"ldrc_1_007","2",1,1,"A_first"
"1789",124,339,339.01,1,1,"0",0,0,0,5,"ldrc_1_007","2",1,1,"A_first"
"1790",125,341,341.01,1,1,"4",0.803432,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1791",126,343,343.01,1,1,"4",0.720652,0,0,1,"ldrc_1_007","2",1,1,"A_first"
"1792",127,348,348.01,2,0,"0",0,1,0.3,4,"ldrc_1_007","2",1,1,"A_first"
"1793",0,0,0.02,1,1,"4",0.886281,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1794",1,2,2.02,1,1,"4",0.613382,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1795",2,5,5.02,1,1,"4",0.407206,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1796",3,12,12,0,0,"1",0.454262,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1797",4,14,14.01,3,1,"4",0.474317,1,0.25,3,"ldrc_1_015","1",1,1,"A_first"
"1798",5,16,16.01,3,1,"0",0,1,0.2,4,"ldrc_1_015","1",1,1,"A_first"
"1799",6,18,18.01,2,0,"1",0.45693,1,0.25,3,"ldrc_1_015","1",1,1,"A_first"
"1800",7,21,21.01,0,0,"1",0.742806,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1801",8,23,23.01,1,1,"4",0.67711,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1802",9,25,25.01,0,0,"1",0.694267,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1803",10,34,34.01,0,0,"1",0.553924,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1804",11,36,36.01,1,1,"4",0.384036,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1805",12,39,39.02,1,1,"4",0.786838,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1806",13,41,41.02,0,0,"1",0.716102,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1807",14,43,43.02,0,0,"1",0.752412,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1808",15,46,46,0,0,"4",0.380892,0,0,0,"ldrc_1_015","1",1,1,"A_first"
"1809",16,48,48,1,1,"4",0.395132,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1810",17,51,51,1,1,"4",0.694049,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1811",18,56,56.01,3,1,"0",0,1,0.2,4,"ldrc_1_015","1",1,1,"A_first"
"1812",19,58,58.01,3,1,"0",0,1,0.25,4,"ldrc_1_015","1",1,1,"A_first"
"1813",20,61,61.01,0,0,"1",0.500323,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1814",21,63,63.01,3,1,"0",0,1,0.3,4,"ldrc_1_015","1",1,1,"A_first"
"1815",22,66,66.01,1,1,"4",0.788232,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1816",23,69,69.01,1,1,"4",0.782187,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1817",24,71,71.01,0,0,"1",0.803365,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1818",25,73,73.01,0,0,"1",0.659605,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1819",26,75,75.01,0,0,"1",0.91589,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1820",27,77,77.01,1,1,"4",0.421162,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1821",28,79,79.02,1,1,"4",0.581304,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1822",29,81,81.02,1,1,"4",0.821338,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1823",30,83,83.02,0,0,"1",0.761887,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1824",31,86,86,2,0,"4",0.314234,1,0.35,2,"ldrc_1_015","1",1,1,"A_first"
"1825",32,88,88,2,0,"0",0,1,0.3,4,"ldrc_1_015","1",1,1,"A_first"
"1826",33,90,90,3,1,"0",0,1,0.35,4,"ldrc_1_015","1",1,1,"A_first"
"1827",34,93,93,1,1,"4",0.936484,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1828",35,95,95.01,1,1,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1829",36,97,97.01,1,1,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1830",37,100,100.01,0,0,"1",0.723943,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1831",38,103,103.01,0,0,"1",0.496789,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1832",39,105,105.01,0,0,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1833",40,108,108.01,0,0,"1",0.928943,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1834",41,110,110.01,0,0,"1",0.763119,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1835",42,112,112.01,2,0,"0",0,1,0.4,4,"ldrc_1_015","1",1,1,"A_first"
"1836",43,114,114.01,3,1,"4",0.480611,1,0.45,3,"ldrc_1_015","1",1,1,"A_first"
"1837",44,116,116.01,3,1,"0",0,1,0.4,4,"ldrc_1_015","1",1,1,"A_first"
"1838",45,121,121.02,1,1,"4",0.572081,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1839",46,123,123.02,1,1,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1840",47,125,125.02,1,1,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1841",48,128,128,0,0,"1",0.500863,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1842",49,130,130,3,1,"4",0.385093,1,0.45,3,"ldrc_1_015","1",1,1,"A_first"
"1843",50,132,132,0,0,"1",0.819377,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1844",51,134,134,1,1,"4",0.48869,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1845",52,136,136.01,0,0,"1",0.685823,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1846",53,139,139.01,2,0,"0",0,1,0.4,4,"ldrc_1_015","1",1,1,"A_first"
"1847",54,144,144.01,0,0,"1",0.538902,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1848",55,147,147.01,0,0,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1849",56,149,149.01,1,1,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1850",57,153,153.01,1,1,"1",0.35818,0,0,0,"ldrc_1_015","1",1,1,"A_first"
"1851",58,155,155.01,0,0,"0",0,0,0,5,"ldrc_1_015","1",1,1,"A_first"
"1852",59,157,157.01,3,1,"4",0.653683,1,0.45,3,"ldrc_1_015","1",1,1,"A_first"
"1853",60,163,163.02,1,1,"4",0.79357,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1854",61,165,165.02,0,0,"1",0.602818,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1855",62,167,167,0,0,"1",0.864801,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1856",63,169,169,1,1,"4",0.586924,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1857",64,174,174,0,0,"1",0.707038,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1858",65,177,177.01,0,0,"1",0.706944,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1859",66,179,179.01,1,1,"4",0.973098,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1860",67,181,181.01,0,0,"1",0.757567,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1861",68,183,183.01,1,1,"4",0.83063,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1862",69,186,186.01,3,1,"4",0.709341,1,0.4,3,"ldrc_1_015","1",1,1,"A_first"
"1863",70,188,188.01,3,1,"0",0,1,0.35,4,"ldrc_1_015","1",1,1,"A_first"
"1864",71,192,192.01,0,0,"1",0.504164,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1865",72,195,195.01,0,0,"1",0.654029,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1866",73,197,197.01,3,1,"0",0,1,0.4,4,"ldrc_1_015","1",1,1,"A_first"
"1867",74,199,199.01,1,1,"4",0.846436,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1868",75,203,203.02,0,0,"1",0.530988,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1869",76,206,206.02,0,0,"1",0.827756,0,0,1,"ldrc_1_015","1",1,1,"A_first"
"1870",77,208,208,1,1,"4",0.611681,0,0,1,"ldrc_1_015","1",1,1,"A_first"
