"","subnum","runnum","vif","value"
"1609","ldrc2_0_122","Run3","des.matV13",1.29295791881854
"1610","ldrc2_0_122","Run3","des.matV14",1.23538857679942
"1611","ldrc2_0_123","Run1","des.matV1",2.53024103557192
"1612","ldrc2_0_123","Run1","des.matV2",1.92917547333871
"1613","ldrc2_0_123","Run1","des.matV3",3.04820001967228
"1614","ldrc2_0_123","Run1","des.matV4",2.07676918700589
"1615","ldrc2_0_123","Run1","des.matV5",2.73161401951712
"1616","ldrc2_0_123","Run1","des.matV6",2.59979639981439
"1617","ldrc2_0_123","Run1","des.matV7",2.60953106961347
"1618","ldrc2_0_123","Run1","des.matV8",2.50891921275317
"1619","ldrc2_0_123","Run1","des.matV9",1.81300119902026
"1620","ldrc2_0_123","Run1","des.matV10",1.82925507000346
"1621","ldrc2_0_123","Run1","des.matV11",1.42175965848458
"1622","ldrc2_0_123","Run1","des.matV12",1.19925770578913
"1623","ldrc2_0_123","Run1","des.matV13",2.23192275906016
"1624","ldrc2_0_123","Run1","des.matV14",1.57872361580999
"1625","ldrc2_0_123","Run3","des.matV1",4.10190042257583
"1626","ldrc2_0_123","Run3","des.matV2",2.39960293371692
"1627","ldrc2_0_123","Run3","des.matV3",3.89427150149481
"1628","ldrc2_0_123","Run3","des.matV4",2.7932532663261
"1629","ldrc2_0_123","Run3","des.matV5",4.35773547341649
"1630","ldrc2_0_123","Run3","des.matV6",2.57000178319696
"1631","ldrc2_0_123","Run3","des.matV7",2.87185340961722
"1632","ldrc2_0_123","Run3","des.matV8",1.56546009814601
"1633","ldrc2_0_123","Run3","des.matV9",2.34152851418717
"1634","ldrc2_0_123","Run3","des.matV10",1.78977670468342
"1635","ldrc2_0_123","Run3","des.matV11",221.273801145188
"1636","ldrc2_0_123","Run3","des.matV12",32.3902173562839
"1637","ldrc2_0_123","Run3","des.matV13",2.52452826692195
"1638","ldrc2_0_123","Run3","des.matV14",2.07776868465489
"1639","ldrc2_0_124","Run1","des.matV1",1.91230292586377
"1640","ldrc2_0_124","Run1","des.matV2",1.37305040527303
"1641","ldrc2_0_124","Run1","des.matV3",2.05580367329525
"1642","ldrc2_0_124","Run1","des.matV4",1.55781521877749
"1643","ldrc2_0_124","Run1","des.matV5",1.93152976393789
"1644","ldrc2_0_124","Run1","des.matV6",1.42921597230219
"1645","ldrc2_0_124","Run1","des.matV7",2.14700254356376
"1646","ldrc2_0_124","Run1","des.matV8",1.67753428778365
"1647","ldrc2_0_124","Run1","des.matV9",1.79137060943678
"1648","ldrc2_0_124","Run1","des.matV10",1.13837536182031
"1649","ldrc2_0_124","Run1","des.matV11",1.18580697296417
"1650","ldrc2_0_124","Run1","des.matV12",1.15775363171109
"1651","ldrc2_0_124","Run1","des.matV13",1.45958064521899
"1652","ldrc2_0_124","Run1","des.matV14",1.14753341337862
"1653","ldrc2_0_124","Run2","des.matV1",2.30048661276967
"1654","ldrc2_0_124","Run2","des.matV2",1.4728234191724
"1655","ldrc2_0_124","Run2","des.matV3",2.3102241670881
"1656","ldrc2_0_124","Run2","des.matV4",1.46761834556918
"1657","ldrc2_0_124","Run2","des.matV5",2.4167492041639
"1658","ldrc2_0_124","Run2","des.matV6",2.02747367258888
"1659","ldrc2_0_124","Run2","des.matV7",2.2746538747604
"1660","ldrc2_0_124","Run2","des.matV8",1.46164576290136
"1661","ldrc2_0_124","Run2","des.matV9",1.2526558928438
"1662","ldrc2_0_124","Run2","des.matV10",1.18005089414914
"1663","ldrc2_0_124","Run2","des.matV11",1.31981956739047
"1664","ldrc2_0_124","Run2","des.matV12",1.54722111109309
"1665","ldrc2_0_124","Run2","des.matV13",2.42486640758192
"1666","ldrc2_0_124","Run2","des.matV14",1.6202919332265
"1667","ldrc2_0_137","Run1","des.matV1",2.18965167125437
"1668","ldrc2_0_137","Run1","des.matV2",1.43070129227149
"1669","ldrc2_0_137","Run1","des.matV3",2.46629373589715
"1670","ldrc2_0_137","Run1","des.matV4",1.75143017343295
"1671","ldrc2_0_137","Run1","des.matV5",1.67721968457808
"1672","ldrc2_0_137","Run1","des.matV6",1.2092289196562
"1673","ldrc2_0_137","Run1","des.matV7",1.91990876616555
"1674","ldrc2_0_137","Run1","des.matV8",1.3506869272067
"1675","ldrc2_0_137","Run1","des.matV9",1.36964941072993
"1676","ldrc2_0_137","Run1","des.matV10",1.16478730067154
"1677","ldrc2_0_137","Run1","des.matV11",1.38800012443013
"1678","ldrc2_0_137","Run1","des.matV12",1.2275025564076
"1679","ldrc2_0_137","Run1","des.matV13",1.73398213180299
"1680","ldrc2_0_137","Run1","des.matV14",1.29968302328122
"1681","ldrc2_0_137","Run2","des.matV1",1.87346676643792
"1682","ldrc2_0_137","Run2","des.matV2",1.25913258477414
"1683","ldrc2_0_137","Run2","des.matV3",2.08629881250516
"1684","ldrc2_0_137","Run2","des.matV4",1.4602045860114
"1685","ldrc2_0_137","Run2","des.matV5",2.01346406055258
"1686","ldrc2_0_137","Run2","des.matV6",1.411193298229
"1687","ldrc2_0_137","Run2","des.matV7",1.86472357107261
"1688","ldrc2_0_137","Run2","des.matV8",1.37327772852572
"1689","ldrc2_0_137","Run2","des.matV9",1.95859552205028
"1690","ldrc2_0_137","Run2","des.matV10",1.64516589466789
"1691","ldrc2_0_137","Run2","des.matV11",1.35473314214824
"1692","ldrc2_0_137","Run2","des.matV12",1.16029755325701
"1693","ldrc2_0_137","Run2","des.matV13",1.3340862287261
"1694","ldrc2_0_137","Run2","des.matV14",1.17215938927773
"1695","ldrc2_0_137","Run3","des.matV1",2.28151129754656
"1696","ldrc2_0_137","Run3","des.matV2",1.47867467786462
"1697","ldrc2_0_137","Run3","des.matV3",2.08057896655269
"1698","ldrc2_0_137","Run3","des.matV4",1.42066393114329
"1699","ldrc2_0_137","Run3","des.matV5",1.94701013251714
"1700","ldrc2_0_137","Run3","des.matV6",1.24589413183804
"1701","ldrc2_0_137","Run3","des.matV7",1.71350866474034
"1702","ldrc2_0_137","Run3","des.matV8",1.24936418364689
"1703","ldrc2_0_137","Run3","des.matV9",1.88276856774206
"1704","ldrc2_0_137","Run3","des.matV10",1.36254772614479
"1705","ldrc2_0_137","Run3","des.matV11",1.28728700168876
"1706","ldrc2_0_137","Run3","des.matV12",1.27608717736637
"1707","ldrc2_0_137","Run3","des.matV13",1.62285143989092
"1708","ldrc2_0_137","Run3","des.matV14",1.26110207868662
"1709","ldrc2_0_140","Run1","des.matV1",2.02270783809635
"1710","ldrc2_0_140","Run1","des.matV2",1.28459875153174
"1711","ldrc2_0_140","Run1","des.matV3",2.4790065224874
"1712","ldrc2_0_140","Run1","des.matV4",1.71565593232986
"1713","ldrc2_0_140","Run1","des.matV5",2.01963635628172
"1714","ldrc2_0_140","Run1","des.matV6",1.47384805671104
"1715","ldrc2_0_140","Run1","des.matV7",2.20399167257277
"1716","ldrc2_0_140","Run1","des.matV8",1.42580558530214
"1717","ldrc2_0_140","Run1","des.matV9",1.3189601250357
"1718","ldrc2_0_140","Run1","des.matV10",1.1337519942486
"1719","ldrc2_0_140","Run1","des.matV11",1.46691591711745
"1720","ldrc2_0_140","Run1","des.matV12",1.13302525794904
"1721","ldrc2_0_140","Run1","des.matV13",2.10906617276978
"1722","ldrc2_0_140","Run1","des.matV14",1.43697528759331
"1723","ldrc2_0_140","Run2","des.matV1",2.1864545710013
"1724","ldrc2_0_140","Run2","des.matV2",1.49373477818138
"1725","ldrc2_0_140","Run2","des.matV3",1.93695644318179
"1726","ldrc2_0_140","Run2","des.matV4",1.3608849964833
"1727","ldrc2_0_140","Run2","des.matV5",2.36695943896766
"1728","ldrc2_0_140","Run2","des.matV6",1.63579732729873
"1729","ldrc2_0_140","Run2","des.matV7",2.27544182919657
"1730","ldrc2_0_140","Run2","des.matV8",1.4665570723423
"1731","ldrc2_0_140","Run2","des.matV9",2.48344217395081
"1732","ldrc2_0_140","Run2","des.matV10",1.68728100958006
"1733","ldrc2_0_140","Run2","des.matV11",2.96213861928274
"1734","ldrc2_0_140","Run2","des.matV12",2.08526205270544
"1735","ldrc2_0_140","Run2","des.matV13",1.75796307790706
"1736","ldrc2_0_140","Run2","des.matV14",1.49499718919808
"1737","ldrc2_0_140","Run3","des.matV1",2.54470920893325
"1738","ldrc2_0_140","Run3","des.matV2",1.80784247065332
"1739","ldrc2_0_140","Run3","des.matV3",3.36602518531829
"1740","ldrc2_0_140","Run3","des.matV4",2.16935890126008
"1741","ldrc2_0_140","Run3","des.matV5",2.61244547717983
"1742","ldrc2_0_140","Run3","des.matV6",1.76903901836005
"1743","ldrc2_0_140","Run3","des.matV7",3.50766702756913
"1744","ldrc2_0_140","Run3","des.matV8",2.83161994799689
"1745","ldrc2_0_140","Run3","des.matV9",1.42647106738925
"1746","ldrc2_0_140","Run3","des.matV10",1.21827072368205
"1747","ldrc2_0_140","Run3","des.matV11",5.66951574981374
"1748","ldrc2_0_140","Run3","des.matV12",2.08194372922426
"1749","ldrc2_0_140","Run3","des.matV13",3.07527856348641
"1750","ldrc2_0_140","Run3","des.matV14",1.77977440031724
"1751","ldrc2_0_143","Run1","des.matV1",1.9987147624883
"1752","ldrc2_0_143","Run1","des.matV2",1.44528616440137
"1753","ldrc2_0_143","Run1","des.matV3",1.80424033464485
"1754","ldrc2_0_143","Run1","des.matV4",1.22704285176136
"1755","ldrc2_0_143","Run1","des.matV5",1.92588634219918
"1756","ldrc2_0_143","Run1","des.matV6",1.28979692259345
"1757","ldrc2_0_143","Run1","des.matV7",1.62493257490765
"1758","ldrc2_0_143","Run1","des.matV8",1.31742137119304
"1759","ldrc2_0_143","Run1","des.matV9",1.75746895122297
"1760","ldrc2_0_143","Run1","des.matV10",1.2884081283701
"1761","ldrc2_0_143","Run1","des.matV11",1.28075575593241
"1762","ldrc2_0_143","Run1","des.matV12",1.54120618422853
"1763","ldrc2_0_143","Run1","des.matV13",1.29687668464102
"1764","ldrc2_0_143","Run1","des.matV14",1.27138026917979
"1765","ldrc2_0_143","Run2","des.matV1",2.08943821902295
"1766","ldrc2_0_143","Run2","des.matV2",1.34453054928375
"1767","ldrc2_0_143","Run2","des.matV3",2.30469201229314
"1768","ldrc2_0_143","Run2","des.matV4",1.54926119064316
"1769","ldrc2_0_143","Run2","des.matV5",1.73864725743634
"1770","ldrc2_0_143","Run2","des.matV6",1.19558397817222
"1771","ldrc2_0_143","Run2","des.matV7",1.91137883486303
"1772","ldrc2_0_143","Run2","des.matV8",1.34702250335418
"1773","ldrc2_0_143","Run2","des.matV9",1.33336049932484
"1774","ldrc2_0_143","Run2","des.matV10",1.0855811786226
"1775","ldrc2_0_143","Run2","des.matV11",1.18840795700289
"1776","ldrc2_0_143","Run2","des.matV12",1.11735468412266
"1777","ldrc2_0_143","Run2","des.matV13",1.21924559163423
"1778","ldrc2_0_143","Run2","des.matV14",1.11851910966009
"1779","ldrc2_0_143","Run3","des.matV1",2.29460853169752
"1780","ldrc2_0_143","Run3","des.matV2",1.46545695417151
"1781","ldrc2_0_143","Run3","des.matV3",2.26931102592194
"1782","ldrc2_0_143","Run3","des.matV4",1.76198811247974
"1783","ldrc2_0_143","Run3","des.matV5",2.51110122241403
"1784","ldrc2_0_143","Run3","des.matV6",1.74560320063732
"1785","ldrc2_0_143","Run3","des.matV7",2.45991066580077
"1786","ldrc2_0_143","Run3","des.matV8",1.74559875371642
"1787","ldrc2_0_143","Run3","des.matV9",1.42846971516694
"1788","ldrc2_0_143","Run3","des.matV10",1.17465228310572
"1789","ldrc2_0_143","Run3","des.matV11",1.85881121653115
"1790","ldrc2_0_143","Run3","des.matV12",1.61693167868255
"1791","ldrc2_0_143","Run3","des.matV13",1.58634372585329
"1792","ldrc2_0_143","Run3","des.matV14",1.48637147173505
"1793","ldrc2_0_145","Run1","des.matV1",2.80012984582654
"1794","ldrc2_0_145","Run1","des.matV2",1.46257279139175
"1795","ldrc2_0_145","Run1","des.matV3",2.66516485819141
"1796","ldrc2_0_145","Run1","des.matV4",1.78700724726798
"1797","ldrc2_0_145","Run1","des.matV5",2.44659664081251
"1798","ldrc2_0_145","Run1","des.matV6",1.78365648052176
"1799","ldrc2_0_145","Run1","des.matV7",2.22622799223755
"1800","ldrc2_0_145","Run1","des.matV8",1.46530409794797
"1801","ldrc2_0_145","Run1","des.matV9",1.61383935258712
"1802","ldrc2_0_145","Run1","des.matV10",1.24330122660815
"1803","ldrc2_0_145","Run1","des.matV11",1.21593164041861
"1804","ldrc2_0_145","Run1","des.matV12",1.12156903283787
"1805","ldrc2_0_145","Run1","des.matV13",2.25338492618015
"1806","ldrc2_0_145","Run1","des.matV14",1.53205798728689
"1807","ldrc2_0_145","Run2","des.matV1",2.21318441291094
"1808","ldrc2_0_145","Run2","des.matV2",1.60652216837531
"1809","ldrc2_0_145","Run2","des.matV3",1.85896686993646
"1810","ldrc2_0_145","Run2","des.matV4",1.23374867409956
"1811","ldrc2_0_145","Run2","des.matV5",2.18371697268452
"1812","ldrc2_0_145","Run2","des.matV6",1.48615745913591
"1813","ldrc2_0_145","Run2","des.matV7",1.84654065303963
"1814","ldrc2_0_145","Run2","des.matV8",1.32970529521833
"1815","ldrc2_0_145","Run2","des.matV9",1.2152124794063
"1816","ldrc2_0_145","Run2","des.matV10",1.09830019803362
"1817","ldrc2_0_145","Run2","des.matV11",1.20324229314817
"1818","ldrc2_0_145","Run2","des.matV12",1.15003742403672
"1819","ldrc2_0_145","Run2","des.matV13",1.96590686157473
"1820","ldrc2_0_145","Run2","des.matV14",1.43758843910272
"1821","ldrc2_0_151","Run1","des.matV1",1.80974652936365
"1822","ldrc2_0_151","Run1","des.matV2",1.29088100359806
"1823","ldrc2_0_151","Run1","des.matV3",1.92640659405509
"1824","ldrc2_0_151","Run1","des.matV4",1.38263696280201
"1825","ldrc2_0_151","Run1","des.matV5",1.96730891926348
"1826","ldrc2_0_151","Run1","des.matV6",1.33638229963594
"1827","ldrc2_0_151","Run1","des.matV7",1.75033451370533
"1828","ldrc2_0_151","Run1","des.matV8",1.22320396594845
"1829","ldrc2_0_151","Run1","des.matV9",1.38979926093765
"1830","ldrc2_0_151","Run1","des.matV10",1.27191451793862
"1831","ldrc2_0_151","Run1","des.matV11",1.36531040899273
"1832","ldrc2_0_151","Run1","des.matV12",1.2147574271368
"1833","ldrc2_0_151","Run1","des.matV13",1.31078060489778
"1834","ldrc2_0_151","Run1","des.matV14",1.25184099611055
"1835","ldrc2_0_151","Run2","des.matV1",2.03514097651356
"1836","ldrc2_0_151","Run2","des.matV2",1.29731938683634
"1837","ldrc2_0_151","Run2","des.matV3",1.63971307126093
"1838","ldrc2_0_151","Run2","des.matV4",1.22098899976407
"1839","ldrc2_0_151","Run2","des.matV5",2.04179353822764
"1840","ldrc2_0_151","Run2","des.matV6",1.58669565643478
"1841","ldrc2_0_151","Run2","des.matV7",1.95231010251997
"1842","ldrc2_0_151","Run2","des.matV8",1.30156662375801
"1843","ldrc2_0_151","Run2","des.matV9",1.93705803647442
"1844","ldrc2_0_151","Run2","des.matV10",1.40237388050541
"1845","ldrc2_0_151","Run2","des.matV11",1.40713228090811
"1846","ldrc2_0_151","Run2","des.matV12",1.18477497419925
"1847","ldrc2_0_151","Run2","des.matV13",1.80830146229032
"1848","ldrc2_0_151","Run2","des.matV14",1.36138425749168
"1849","ldrc2_0_151","Run3","des.matV1",2.17175094944117
"1850","ldrc2_0_151","Run3","des.matV2",1.35742487541095
"1851","ldrc2_0_151","Run3","des.matV3",2.37097317947012
"1852","ldrc2_0_151","Run3","des.matV4",1.54014441972722
"1853","ldrc2_0_151","Run3","des.matV5",1.96358464881205
"1854","ldrc2_0_151","Run3","des.matV6",1.29064972473638
"1855","ldrc2_0_151","Run3","des.matV7",2.0771401696812
"1856","ldrc2_0_151","Run3","des.matV8",1.4541051584223
"1857","ldrc2_0_151","Run3","des.matV9",1.74232208770095
"1858","ldrc2_0_151","Run3","des.matV10",1.21144800718185
"1859","ldrc2_0_151","Run3","des.matV11",1.29816484755476
"1860","ldrc2_0_151","Run3","des.matV12",1.14332331954694
"1861","ldrc2_0_151","Run3","des.matV13",1.32015715908671
"1862","ldrc2_0_151","Run3","des.matV14",1.37171021270476
"1863","ldrc2_0_172","Run1","des.matV1",1.88894944521015
"1864","ldrc2_0_172","Run1","des.matV2",1.23930868094332
"1865","ldrc2_0_172","Run1","des.matV3",1.99288206533744
"1866","ldrc2_0_172","Run1","des.matV4",1.33631895300175
"1867","ldrc2_0_172","Run1","des.matV5",2.25076578894401
"1868","ldrc2_0_172","Run1","des.matV6",1.49409336432083
"1869","ldrc2_0_172","Run1","des.matV7",1.93370438250196
"1870","ldrc2_0_172","Run1","des.matV8",1.27723134386296
"1871","ldrc2_0_172","Run1","des.matV9",1.58323712826427
"1872","ldrc2_0_172","Run1","des.matV10",1.25833562851781
"1873","ldrc2_0_172","Run1","des.matV11",1.35074049128913
"1874","ldrc2_0_172","Run1","des.matV12",1.09972948948111
"1875","ldrc2_0_172","Run1","des.matV13",1.23643121965572
"1876","ldrc2_0_172","Run1","des.matV14",1.13514764996387
"1877","ldrc2_0_172","Run2","des.matV1",2.50727050394095
"1878","ldrc2_0_172","Run2","des.matV2",1.6470598334023
"1879","ldrc2_0_172","Run2","des.matV3",2.23097106295887
"1880","ldrc2_0_172","Run2","des.matV4",1.63109539815259
"1881","ldrc2_0_172","Run2","des.matV5",2.20060041627646
"1882","ldrc2_0_172","Run2","des.matV6",1.70947884198722
"1883","ldrc2_0_172","Run2","des.matV7",2.25710955060387
"1884","ldrc2_0_172","Run2","des.matV8",1.47882756095436
"1885","ldrc2_0_172","Run2","des.matV9",1.9129349997924
"1886","ldrc2_0_172","Run2","des.matV10",1.45596562600774
"1887","ldrc2_0_172","Run2","des.matV11",1.2426743327767
"1888","ldrc2_0_172","Run2","des.matV12",1.19488780986551
"1889","ldrc2_0_172","Run2","des.matV13",1.67593761913276
"1890","ldrc2_0_172","Run2","des.matV14",1.41014511505427
"1891","ldrc2_0_172","Run3","des.matV1",2.25229734539843
"1892","ldrc2_0_172","Run3","des.matV2",1.39574055762862
"1893","ldrc2_0_172","Run3","des.matV3",2.09797892881541
"1894","ldrc2_0_172","Run3","des.matV4",1.32508055102171
"1895","ldrc2_0_172","Run3","des.matV5",1.83027987466878
"1896","ldrc2_0_172","Run3","des.matV6",1.30444003439656
"1897","ldrc2_0_172","Run3","des.matV7",2.06418846373644
"1898","ldrc2_0_172","Run3","des.matV8",1.30035042322892
"1899","ldrc2_0_172","Run3","des.matV9",NA
"1900","ldrc2_0_172","Run3","des.matV10",NA
"1901","ldrc2_0_172","Run3","des.matV11",2.02581449744666
"1902","ldrc2_0_172","Run3","des.matV12",2.15727542370285
"1903","ldrc2_0_172","Run3","des.matV13",1.21753149870153
"1904","ldrc2_0_172","Run3","des.matV14",1.16427951462734
"1905","ldrc2_1_129","Run1","des.matV1",2.70536226331075
"1906","ldrc2_1_129","Run1","des.matV2",1.91795884784401
"1907","ldrc2_1_129","Run1","des.matV3",3.94058900133792
"1908","ldrc2_1_129","Run1","des.matV4",2.95021032654901
"1909","ldrc2_1_129","Run1","des.matV5",3.8788152140389
"1910","ldrc2_1_129","Run1","des.matV6",2.40285892325197
"1911","ldrc2_1_129","Run1","des.matV7",4.47974182380001
"1912","ldrc2_1_129","Run1","des.matV8",2.67735752301482
"1913","ldrc2_1_129","Run1","des.matV9",2.86473803513345
"1914","ldrc2_1_129","Run1","des.matV10",2.07146915195833
"1915","ldrc2_1_129","Run1","des.matV11",1.80674033800213
"1916","ldrc2_1_129","Run1","des.matV12",1.86427502217118
"1917","ldrc2_1_129","Run1","des.matV13",3.00603785526444
"1918","ldrc2_1_129","Run1","des.matV14",2.35088482039155
"1919","ldrc2_1_133","Run1","des.matV1",1.94621682806492
"1920","ldrc2_1_133","Run1","des.matV2",1.32029824384676
"1921","ldrc2_1_133","Run1","des.matV3",1.79382202448111
"1922","ldrc2_1_133","Run1","des.matV4",1.29758399195016
"1923","ldrc2_1_133","Run1","des.matV5",1.93396409074415
"1924","ldrc2_1_133","Run1","des.matV6",1.28378060796153
"1925","ldrc2_1_133","Run1","des.matV7",1.72826976394233
"1926","ldrc2_1_133","Run1","des.matV8",1.4379058199648
"1927","ldrc2_1_133","Run1","des.matV9",1.53792167190389
"1928","ldrc2_1_133","Run1","des.matV10",1.18727522592199
"1929","ldrc2_1_133","Run1","des.matV11",1.37942108395565
"1930","ldrc2_1_133","Run1","des.matV12",1.19324145320747
"1931","ldrc2_1_133","Run1","des.matV13",1.33563897082724
"1932","ldrc2_1_133","Run1","des.matV14",1.26314926324976
"1933","ldrc2_1_133","Run2","des.matV1",2.23443145852428
"1934","ldrc2_1_133","Run2","des.matV2",1.48917656791859
"1935","ldrc2_1_133","Run2","des.matV3",2.08303253540992
"1936","ldrc2_1_133","Run2","des.matV4",1.30020206944042
"1937","ldrc2_1_133","Run2","des.matV5",2.20939679770367
"1938","ldrc2_1_133","Run2","des.matV6",1.4741026700062
"1939","ldrc2_1_133","Run2","des.matV7",2.0686136772699
"1940","ldrc2_1_133","Run2","des.matV8",1.33967435612315
"1941","ldrc2_1_133","Run2","des.matV9",1.87946407325964
"1942","ldrc2_1_133","Run2","des.matV10",1.37231241031745
"1943","ldrc2_1_133","Run2","des.matV11",1.36321534740911
"1944","ldrc2_1_133","Run2","des.matV12",1.40679490534993
"1945","ldrc2_1_133","Run2","des.matV13",1.49029352131539
"1946","ldrc2_1_133","Run2","des.matV14",1.22641563027095
"1947","ldrc2_1_133","Run3","des.matV1",2.27672004662082
"1948","ldrc2_1_133","Run3","des.matV2",1.71359522001226
"1949","ldrc2_1_133","Run3","des.matV3",2.4969430713164
"1950","ldrc2_1_133","Run3","des.matV4",1.84430584690061
"1951","ldrc2_1_133","Run3","des.matV5",2.51996991773142
"1952","ldrc2_1_133","Run3","des.matV6",1.69983329923263
"1953","ldrc2_1_133","Run3","des.matV7",2.06857243152546
"1954","ldrc2_1_133","Run3","des.matV8",1.49530340534688
"1955","ldrc2_1_133","Run3","des.matV9",1.96422595889994
"1956","ldrc2_1_133","Run3","des.matV10",1.46437932529228
"1957","ldrc2_1_133","Run3","des.matV11",1.31163451212361
"1958","ldrc2_1_133","Run3","des.matV12",1.20755643245224
"1959","ldrc2_1_133","Run3","des.matV13",1.68434467962127
"1960","ldrc2_1_133","Run3","des.matV14",1.58426414449203
"1961","ldrc2_1_139","Run2","des.matV1",3.95617477197644
"1962","ldrc2_1_139","Run2","des.matV2",2.84164388127284
"1963","ldrc2_1_139","Run2","des.matV3",3.21701746581608
"1964","ldrc2_1_139","Run2","des.matV4",2.29767913000054
"1965","ldrc2_1_139","Run2","des.matV5",2.87324391266304
"1966","ldrc2_1_139","Run2","des.matV6",1.96685048667901
"1967","ldrc2_1_139","Run2","des.matV7",3.966101379198
"1968","ldrc2_1_139","Run2","des.matV8",2.309495842045
"1969","ldrc2_1_139","Run2","des.matV9",2.80708627231044
"1970","ldrc2_1_139","Run2","des.matV10",2.35621283832548
"1971","ldrc2_1_139","Run2","des.matV11",2.98620846079929
"1972","ldrc2_1_139","Run2","des.matV12",1.77335012572666
"1973","ldrc2_1_139","Run2","des.matV13",2.13336215764557
"1974","ldrc2_1_139","Run2","des.matV14",2.30255505129877
"1975","ldrc2_1_141","Run1","des.matV1",1.85660456920039
"1976","ldrc2_1_141","Run1","des.matV2",1.21350131537261
"1977","ldrc2_1_141","Run1","des.matV3",2.3109999613484
"1978","ldrc2_1_141","Run1","des.matV4",1.4547447849603
"1979","ldrc2_1_141","Run1","des.matV5",1.67583996087972
"1980","ldrc2_1_141","Run1","des.matV6",1.47829476484891
"1981","ldrc2_1_141","Run1","des.matV7",2.15198823537727
"1982","ldrc2_1_141","Run1","des.matV8",1.56089653535605
"1983","ldrc2_1_141","Run1","des.matV9",2.0865397472062
"1984","ldrc2_1_141","Run1","des.matV10",1.72078434166057
"1985","ldrc2_1_141","Run1","des.matV11",1.82086347405343
"1986","ldrc2_1_141","Run1","des.matV12",1.31108957012161
"1987","ldrc2_1_141","Run1","des.matV13",1.72720220957535
"1988","ldrc2_1_141","Run1","des.matV14",1.54021033276319
"1989","ldrc2_1_141","Run2","des.matV1",2.84018385010486
"1990","ldrc2_1_141","Run2","des.matV2",2.34631326979979
"1991","ldrc2_1_141","Run2","des.matV3",2.46420339542258
"1992","ldrc2_1_141","Run2","des.matV4",1.68926486265685
"1993","ldrc2_1_141","Run2","des.matV5",2.06720120047806
"1994","ldrc2_1_141","Run2","des.matV6",1.56568097599647
"1995","ldrc2_1_141","Run2","des.matV7",3.15212744251417
"1996","ldrc2_1_141","Run2","des.matV8",2.07494170837216
"1997","ldrc2_1_141","Run2","des.matV9",2.47150203637719
"1998","ldrc2_1_141","Run2","des.matV10",1.63479517903161
"1999","ldrc2_1_141","Run2","des.matV11",1.44569951026551
"2000","ldrc2_1_141","Run2","des.matV12",1.22916651846457
"2001","ldrc2_1_141","Run2","des.matV13",1.50635399162611
"2002","ldrc2_1_141","Run2","des.matV14",1.47613987984634
"2003","ldrc2_1_141","Run3","des.matV1",2.07002933972843
"2004","ldrc2_1_141","Run3","des.matV2",1.42895435780668
"2005","ldrc2_1_141","Run3","des.matV3",3.08838867309472
"2006","ldrc2_1_141","Run3","des.matV4",1.73244381534025
"2007","ldrc2_1_141","Run3","des.matV5",2.93224044966388
"2008","ldrc2_1_141","Run3","des.matV6",2.21492950685999
"2009","ldrc2_1_141","Run3","des.matV7",2.85983116308707
"2010","ldrc2_1_141","Run3","des.matV8",1.73397592280059
"2011","ldrc2_1_141","Run3","des.matV9",4.70263446222374
"2012","ldrc2_1_141","Run3","des.matV10",1.97227471218257
"2013","ldrc2_1_141","Run3","des.matV11",2.53816818493112
"2014","ldrc2_1_141","Run3","des.matV12",3.16375696911058
"2015","ldrc2_1_141","Run3","des.matV13",1.86064429039815
"2016","ldrc2_1_141","Run3","des.matV14",1.55296462772729
"2017","ldrc2_1_147","Run1","des.matV1",2.25035539236542
"2018","ldrc2_1_147","Run1","des.matV2",1.63896741423001
"2019","ldrc2_1_147","Run1","des.matV3",1.89515231403639
"2020","ldrc2_1_147","Run1","des.matV4",1.30555108364863
"2021","ldrc2_1_147","Run1","des.matV5",1.60657392657796
"2022","ldrc2_1_147","Run1","des.matV6",1.48604312247687
"2023","ldrc2_1_147","Run1","des.matV7",1.98149117029394
"2024","ldrc2_1_147","Run1","des.matV8",1.43724752358426
"2025","ldrc2_1_147","Run1","des.matV9",2.24652628186486
"2026","ldrc2_1_147","Run1","des.matV10",1.43737196307072
"2027","ldrc2_1_147","Run1","des.matV11",1.64535670545695
"2028","ldrc2_1_147","Run1","des.matV12",1.14517933164635
"2029","ldrc2_1_147","Run1","des.matV13",1.63538582189552
"2030","ldrc2_1_147","Run1","des.matV14",1.48413421016739
"2031","ldrc2_1_147","Run3","des.matV1",2.30180226946448
"2032","ldrc2_1_147","Run3","des.matV2",1.58183146965919
"2033","ldrc2_1_147","Run3","des.matV3",1.91136289158121
"2034","ldrc2_1_147","Run3","des.matV4",1.33172022229881
"2035","ldrc2_1_147","Run3","des.matV5",1.90222468917897
"2036","ldrc2_1_147","Run3","des.matV6",1.50464601396627
"2037","ldrc2_1_147","Run3","des.matV7",2.16738486082063
"2038","ldrc2_1_147","Run3","des.matV8",1.5654569314818
"2039","ldrc2_1_147","Run3","des.matV9",1.80407325601622
"2040","ldrc2_1_147","Run3","des.matV10",1.5787744078979
"2041","ldrc2_1_147","Run3","des.matV11",1.60274100076162
"2042","ldrc2_1_147","Run3","des.matV12",1.58389658153657
"2043","ldrc2_1_147","Run3","des.matV13",1.73828897883142
"2044","ldrc2_1_147","Run3","des.matV14",1.46695818462857
"2045","ldrc2_1_152","Run2","des.matV1",2.51212363742432
