"","subnum","runnum","vif","value"
"433","2_027","Run1","des.matV13",1.2821728993722
"434","2_027","Run1","des.matV14",1.12723898742127
"435","2_027","Run2","des.matV1",2.32930406903573
"436","2_027","Run2","des.matV2",1.36961701474648
"437","2_027","Run2","des.matV3",1.90448288744504
"438","2_027","Run2","des.matV4",1.38898768380953
"439","2_027","Run2","des.matV5",1.98350518667986
"440","2_027","Run2","des.matV6",1.23644908956421
"441","2_027","Run2","des.matV7",1.88919927498723
"442","2_027","Run2","des.matV8",1.38254087262586
"443","2_027","Run2","des.matV9",1.38827286904031
"444","2_027","Run2","des.matV10",1.10764072862948
"445","2_027","Run2","des.matV11",NA
"446","2_027","Run2","des.matV12",NA
"447","2_027","Run2","des.matV13",1.44917114025524
"448","2_027","Run2","des.matV14",1.34406060626403
"449","2_027","Run3","des.matV1",2.992581433487
"450","2_027","Run3","des.matV2",1.81171683469298
"451","2_027","Run3","des.matV3",2.1758268581308
"452","2_027","Run3","des.matV4",1.36678253775081
"453","2_027","Run3","des.matV5",2.08131442611512
"454","2_027","Run3","des.matV6",1.37152414269085
"455","2_027","Run3","des.matV7",1.98291566162068
"456","2_027","Run3","des.matV8",1.45497768080077
"457","2_027","Run3","des.matV9",2.27248121540799
"458","2_027","Run3","des.matV10",1.71341124150674
"459","2_027","Run3","des.matV11",NA
"460","2_027","Run3","des.matV12",NA
"461","2_027","Run3","des.matV13",2.00013568279135
"462","2_027","Run3","des.matV14",1.43909496443812
"463","2_031","Run1","des.matV1",2.9924180931206
"464","2_031","Run1","des.matV2",1.5937378982538
"465","2_031","Run1","des.matV3",2.67841654237684
"466","2_031","Run1","des.matV4",2.1851444283235
"467","2_031","Run1","des.matV5",2.60037764920184
"468","2_031","Run1","des.matV6",2.11345870801522
"469","2_031","Run1","des.matV7",2.58372373684342
"470","2_031","Run1","des.matV8",1.85745737357135
"471","2_031","Run1","des.matV9",1.91636902093703
"472","2_031","Run1","des.matV10",1.51810379522606
"473","2_031","Run1","des.matV11",NA
"474","2_031","Run1","des.matV12",NA
"475","2_031","Run1","des.matV13",1.53998752971924
"476","2_031","Run1","des.matV14",1.47580782206531
"477","2_031","Run2","des.matV1",3.89953457954082
"478","2_031","Run2","des.matV2",2.12879822609003
"479","2_031","Run2","des.matV3",2.45577999180978
"480","2_031","Run2","des.matV4",1.5020337154096
"481","2_031","Run2","des.matV5",3.4152595868793
"482","2_031","Run2","des.matV6",2.29042249175907
"483","2_031","Run2","des.matV7",3.77303104354486
"484","2_031","Run2","des.matV8",4.31167045237156
"485","2_031","Run2","des.matV9",2.46441392668032
"486","2_031","Run2","des.matV10",1.64213273051398
"487","2_031","Run2","des.matV11",NA
"488","2_031","Run2","des.matV12",NA
"489","2_031","Run2","des.matV13",1.93032144874813
"490","2_031","Run2","des.matV14",1.7064244278765
"491","2_031","Run3","des.matV1",2.86055552649367
"492","2_031","Run3","des.matV2",1.86983351386559
"493","2_031","Run3","des.matV3",2.38658112781349
"494","2_031","Run3","des.matV4",1.40036830401946
"495","2_031","Run3","des.matV5",2.40027833962619
"496","2_031","Run3","des.matV6",1.50110085579687
"497","2_031","Run3","des.matV7",2.1925367832271
"498","2_031","Run3","des.matV8",1.5601225204548
"499","2_031","Run3","des.matV9",2.00642915513982
"500","2_031","Run3","des.matV10",1.70515055382402
"501","2_031","Run3","des.matV11",NA
"502","2_031","Run3","des.matV12",NA
"503","2_031","Run3","des.matV13",1.38737676181541
"504","2_031","Run3","des.matV14",1.53117035141361
"505","0_013_second","Run3","des.matV1",2.29795606662634
"506","0_013_second","Run3","des.matV2",1.6549461358622
"507","0_013_second","Run3","des.matV3",2.30058897962898
"508","0_013_second","Run3","des.matV4",1.74944452007717
"509","0_013_second","Run3","des.matV5",2.46614334339041
"510","0_013_second","Run3","des.matV6",1.70204233066053
"511","0_013_second","Run3","des.matV7",1.90557108212
