"TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","groupnum","group"
34,93,93,"1","1","4",0.551502,0,0,"1","ldrc_0_018","1",1,"1","A_first"
35,95,95.01,"1","1","4",0.495047,0,0,"1","ldrc_0_018","1",1,"1","A_first"
36,97,97.01,"1","1","4",0.500962,0,0,"1","ldrc_0_018","1",1,"1","A_first"
37,100,100.01,"0","0","1",0.602822,0,0,"1","ldrc_0_018","1",1,"1","A_first"
38,103,103.01,"0","0","1",0.91072,0,0,"1","ldrc_0_018","1",1,"1","A_first"
39,105,105.01,"0","0","1",0.559903,0,0,"1","ldrc_0_018","1",1,"1","A_first"
40,108,108.01,"0","0","1",0.577833,0,0,"1","ldrc_0_018","1",1,"1","A_first"
41,110,110.01,"0","0","1",0.913087,0,0,"1","ldrc_0_018","1",1,"1","A_first"
42,112,112.01,"2","0","1",0.346257,1,0.2,"3","ldrc_0_018","1",1,"1","A_first"
43,114,114.01,"3","1","4",0.559546,1,0.15,"3","ldrc_0_018","1",1,"1","A_first"
44,116,116.01,"3","1","0",0,1,0.1,"4","ldrc_0_018","1",1,"1","A_first"
45,121,121.02,"1","1","4",0.47885,0,0,"1","ldrc_0_018","1",1,"1","A_first"
46,123,123.02,"1","1","4",0.495071,0,0,"1","ldrc_0_018","1",1,"1","A_first"
47,125,125.02,"1","1","4",0.388373,0,0,"1","ldrc_0_018","1",1,"1","A_first"
48,128,128,"0","0","1",0.730745,0,0,"1","ldrc_0_018","1",1,"1","A_first"
49,130,130,"3","1","0",0,1,0.15,"4","ldrc_0_018","1",1,"1","A_first"
50,132,132,"0","0","1",0.501224,0,0,"1","ldrc_0_018","1",1,"1","A_first"
51,134,134,"1","1","4",0.49354,0,0,"1","ldrc_0_018","1",1,"1","A_first"
52,136,136.01,"0","0","1",0.686796,0,0,"1","ldrc_0_018","1",1,"1","A_first"
53,139,139.01,"2","0","0",0,1,0.2,"4","ldrc_0_018","1",1,"1","A_first"
54,144,144.01,"0","0","1",0.561763,0,0,"1","ldrc_0_018","1",1,"1","A_first"
55,147,147.01,"0","0","1",0.778735,0,0,"1","ldrc_0_018","1",1,"1","A_first"
56,149,149.01,"1","1","4",0.657794,0,0,"1","ldrc_0_018","1",1,"1","A_first"
57,153,153.01,"1","1","4",0.544353,0,0,"1","ldrc_0_018","1",1,"1","A_first"
58,155,155.01,"0","0","1",0.57973,0,0,"1","ldrc_0_018","1",1,"1","A_first"
59,157,157.01,"3","1","4",0.432815,1,0.25,"3","ldrc_0_018","1",1,"1","A_first"
60,163,163.02,"1","1","4",0.706483,0,0,"1","ldrc_0_018","1",1,"1","A_first"
61,165,165.02,"0","0","1",0.657696,0,0,"1","ldrc_0_018","1",1,"1","A_first"
62,167,167,"0","0","1",0.602581,0,0,"1","ldrc_0_018","1",1,"1","A_first"
63,169,169,"1","1","4",0.613898,0,0,"1","ldrc_0_018","1",1,"1","A_first"
64,174,174,"0","0","1",0.421945,0,0,"1","ldrc_0_018","1",1,"1","A_first"
65,177,177.01,"0","0","1",0.555898,0,0,"1","ldrc_0_018","1",1,"1","A_first"
66,179,179.01,"1","1","4",0.442982,0,0,"1","ldrc_0_018","1",1,"1","A_first"
67,181,181.01,"0","0","1",0.752504,0,0,"1","ldrc_0_018","1",1,"1","A_first"
68,183,183.01,"1","1","4",0.472451,0,0,"1","ldrc_0_018","1",1,"1","A_first"
69,186,186.01,"3","1","0",0,1,0.2,"4","ldrc_0_018","1",1,"1","A_first"
70,188,188.01,"3","1","0",0,1,0.25,"4","ldrc_0_018","1",1,"1","A_first"
71,192,192.01,"0","0","0",0,0,0,"5","ldrc_0_018","1",1,"1","A_first"
72,195,195.01,"0","0","1",0.593905,0,0,"1","ldrc_0_018","1",1,"1","A_first"
73,197,197.01,"3","1","4",0.467105,1,0.3,"3","ldrc_0_018","1",1,"1","A_first"
74,199,199.01,"1","1","4",0.41452,0,0,"1","ldrc_0_018","1",1,"1","A_first"
75,203,203.02,"0","0","1",0.399819,0,0,"1","ldrc_0_018","1",1,"1","A_first"
76,206,206.02,"0","0","1",0.965715,0,0,"1","ldrc_0_018","1",1,"1","A_first"
77,208,208,"1","1","4",0.437548,0,0,"1","ldrc_0_018","1",1,"1","A_first"
78,210,210,"0","0","1",0.661772,0,0,"1","ldrc_0_018","1",1,"1","A_first"
79,214,214,"3","1","4",0.408241,1,0.25,"3","ldrc_0_018","1",1,"1","A_first"
80,217,217.01,"2","0","0",0,1,0.2,"4","ldrc_0_018","1",1,"1","A_first"
81,219,219.01,"0","0","1",0.746437,0,0,"1","ldrc_0_018","1",1,"1","A_first"
82,221,221.01,"1","1","4",0.672549,0,0,"1","ldrc_0_018","1",1,"1","A_first"
83,223,223.01,"0","0","1",0.538835,0,0,"1","ldrc_0_018","1",1,"1","A_first"
84,225,225.01,"0","0","1",0.573133,0,0,"1","ldrc_0_018","1",1,"1","A_first"
85,227,227.01,"1","1","4",0.608309,0,0,"1","ldrc_0_018","1",1,"1","A_first"
86,230,230.01,"1","1","4",0.676227,0,0,"1","ldrc_0_018","1",1,"1","A_first"
87,232,232.01,"1","1","4",0.640404,0,0,"1","ldrc_0_018","1",1,"1","A_first"
88,234,234.01,"0","0","1",0.830703,0,0,"1","ldrc_0_018","1",1,"1","A_first"
89,238,238.01,"0","0","1",0.575102,0,0,"1","ldrc_0_018","1",1,"1","A_first"
90,240,240.01,"0","0","1",0.696273,0,0,"1","ldrc_0_018","1",1,"1","A_first"
91,242,242.02,"0","0","1",0.514595,0,0,"1","ldrc_0_018","1",1,"1","A_first"
92,249,249.02,"1","1","4",0.682847,0,0,"1","ldrc_0_018","1",1,"1","A_first"
93,253,253,"1","1","4",0.514008,0,0,"1","ldrc_0_018","1",1,"1","A_first"
94,257,257,"2","0","0",0,1,0.25,"4","ldrc_0_018","1",1,"1","A_first"
95,259,259.01,"3","1","4",0.599172,1,0.3,"3","ldrc_0_018","1",1,"1","A_first"
96,261,261.01,"2","0","1",0.605114,1,0.25,"3","ldrc_0_018","1",1,"1","A_first"
97,265,265.01,"0","0","1",0.558281,0,0,"1","ldrc_0_018","1",1,"1","A_first"
98,271,271.01,"2","0","0",0,1,0.2,"4","ldrc_0_018","1",1,"1","A_first"
99,276,276.01,"2","0","1",0.69421,1,0.25,"3","ldrc_0_018","1",1,"1","A_first"
100,278,278.01,"2","0","0",0,1,0.2,"4","ldrc_0_018","1",1,"1","A_first"
101,280,280.01,"1","1","4",0.80171,0,0,"1","ldrc_0_018","1",1,"1","A_first"
102,282,282.02,"1","1","4",0.764003,0,0,"1","ldrc_0_018","1",1,"1","A_first"
103,284,284.02,"0","0","1",0.48416,0,0,"1","ldrc_0_018","1",1,"1","A_first"
104,286,286.02,"1","1","4",0.655492,0,0,"1","ldrc_0_018","1",1,"1","A_first"
105,288,288.02,"1","1","4",0.617711,0,0,"1","ldrc_0_018","1",1,"1","A_first"
106,291,291,"2","0","0",0,1,0.25,"4","ldrc_0_018","1",1,"1","A_first"
107,295,295,"0","0","1",0.982746,0,0,"1","ldrc_0_018","1",1,"1","A_first"
108,298,298.01,"2","0","0",0,1,0.3,"4","ldrc_0_018","1",1,"1","A_first"
109,300,300.01,"2","0","1",0.578833,1,0.35,"3","ldrc_0_018","1",1,"1","A_first"
110,302,302.01,"0","0","1",0.640909,0,0,"1","ldrc_0_018","1",1,"1","A_first"
111,305,305.01,"1","1","4",0.45885,0,0,"1","ldrc_0_018","1",1,"1","A_first"
112,307,307.01,"1","1","4",0.760081,0,0,"1","ldrc_0_018","1",1,"1","A_first"
113,309,309.01,"0","0","4",0.405376,0,0,"0","ldrc_0_018","1",1,"1","A_first"
114,312,312.01,"3","1","4",0.459194,1,0.3,"3","ldrc_0_018","1",1,"1","A_first"
115,317,317.01,"0","0","1",0.925307,0,0,"1","ldrc_0_018","1",1,"1","A_first"
116,319,319.01,"1","1","4",0.746699,0,0,"1","ldrc_0_018","1",1,"1","A_first"
117,321,321.01,"0","0","1",0.75488,0,0,"1","ldrc_0_018","1",1,"1","A_first"
118,323,323.02,"0","0","1",0.861963,0,0,"1","ldrc_0_018","1",1,"1","A_first"
119,325,325.02,"1","1","4",0.543204,0,0,"1","ldrc_0_018","1",1,"1","A_first"
120,329,329.02,"2","0","0",0,1,0.25,"4","ldrc_0_018","1",1,"1","A_first"
121,331,331,"1","1","4",0.623624,0,0,"1","ldrc_0_018","1",1,"1","A_first"
122,335,335,"1","1","4",0.641142,0,0,"1","ldrc_0_018","1",1,"1","A_first"
123,337,337,"1","1","4",0.562269,0,0,"1","ldrc_0_018","1",1,"1","A_first"
124,339,339.01,"1","1","4",0.755601,0,0,"1","ldrc_0_018","1",1,"1","A_first"
125,341,341.01,"1","1","4",0.945859,0,0,"1","ldrc_0_018","1",1,"1","A_first"
126,343,343.01,"1","1","4",0.399979,0,0,"1","ldrc_0_018","1",1,"1","A_first"
127,348,348.01,"2","0","0",0,1,0.3,"4","ldrc_0_018","1",1,"1","A_first"
0,0,0.02,"0","0","1",0.849388,0,0,"1","ldrc_0_018","2",1,"1","A_first"
1,2,2.02,"0","0","1",0.57349,0,0,"1","ldrc_0_018","2",1,"1","A_first"
2,6,6.02,"0","0","1",0.535909,0,0,"1","ldrc_0_018","2",1,"1","A_first"
3,8,8,"1","1","4",0.487873,0,0,"1","ldrc_0_018","2",1,"1","A_first"
4,10,10,"1","1","4",0.396175,0,0,"1","ldrc_0_018","2",1,"1","A_first"
5,12,12,"1","1","4",0.782358,0,0,"1","ldrc_0_018","2",1,"1","A_first"
6,14,14.01,"1","1","4",0.580637,0,0,"1","ldrc_0_018","2",1,"1","A_first"
7,16,16.01,"1","1","4",0.566968,0,0,"1","ldrc_0_018","2",1,"1","A_first"
8,19,19.01,"1","1","4",0.526672,0,0,"1","ldrc_0_018","2",1,"1","A_first"
9,21,21.01,"0","0","1",0.529914,0,0,"1","ldrc_0_018","2",1,"1","A_first"
10,24,24.01,"2","0","1",0.476915,1,0.25,"3","ldrc_0_018","2",1,"1","A_first"
11,29,29.01,"3","1","4",0.520919,1,0.2,"3","ldrc_0_018","2",1,"1","A_first"
12,31,31.01,"0","0","1",0.708151,0,0,"1","ldrc_0_018","2",1,"1","A_first"
13,33,33.01,"1","1","4",0.387402,0,0,"1","ldrc_0_018","2",1,"1","A_first"
14,35,35.01,"3","1","0",0,1,0.15,"4","ldrc_0_018","2",1,"1","A_first"
15,38,38.02,"1","1","4",0.628379,0,0,"1","ldrc_0_018","2",1,"1","A_first"
16,40,40.02,"1","1","4",0.525651,0,0,"1","ldrc_0_018","2",1,"1","A_first"
17,42,42.02,"3","1","4",0.414907,1,0.2,"3","ldrc_0_018","2",1,"1","A_first"
18,44,44.02,"1","1","4",0.542895,0,0,"1","ldrc_0_018","2",1,"1","A_first"
19,46,46,"1","1","4",0.439963,0,0,"1","ldrc_0_018","2",1,"1","A_first"
20,52,52,"1","1","4",0.733647,0,0,"1","ldrc_0_018","2",1,"1","A_first"
21,55,55.01,"1","1","4",0.705686,0,0,"1","ldrc_0_018","2",1,"1","A_first"
22,57,57.01,"1","1","4",0.894977,0,0,"1","ldrc_0_018","2",1,"1","A_first"
23,59,59.01,"0","0","1",0.627061,0,0,"1","ldrc_0_018","2",1,"1","A_first"
24,61,61.01,"0","0","1",0.747262,0,0,"1","ldrc_0_018","2",1,"1","A_first"
25,63,63.01,"1","1","4",0.622721,0,0,"1","ldrc_0_018","2",1,"1","A_first"
26,65,65.01,"0","0","1",0.474726,0,0,"1","ldrc_0_018","2",1,"1","A_first"
27,68,68.01,"1","1","4",0.552669,0,0,"1","ldrc_0_018","2",1,"1","A_first"
28,71,71.01,"0","0","1",0.500394,0,0,"1","ldrc_0_018","2",1,"1","A_first"
29,73,73.01,"1","1","4",0.75771,0,0,"1","ldrc_0_018","2",1,"1","A_first"
30,80,80.02,"2","0","0",0,1,0.15,"4","ldrc_0_018","2",1,"1","A_first"
31,87,87.02,"2","0","0",0,1,0.2,"4","ldrc_0_018","2",1,"1","A_first"
32,89,89,"1","1","4",0.491069,0,0,"1","ldrc_0_018","2",1,"1","A_first"
33,91,91,"3","1","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
34,94,94,"2","0","1",0.491394,1,0.3,"3","ldrc_0_018","2",1,"1","A_first"
35,96,96.01,"0","0","1",0.772634,0,0,"1","ldrc_0_018","2",1,"1","A_first"
36,98,98.01,"1","1","4",0.719845,0,0,"1","ldrc_0_018","2",1,"1","A_first"
37,100,100.01,"0","0","1",0.824101,0,0,"1","ldrc_0_018","2",1,"1","A_first"
38,103,103.01,"0","0","4",0.416984,0,0,"0","ldrc_0_018","2",1,"1","A_first"
39,106,106.01,"2","0","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
40,108,108.01,"0","0","1",0.645071,0,0,"1","ldrc_0_018","2",1,"1","A_first"
41,111,111.01,"0","0","1",0.673783,0,0,"1","ldrc_0_018","2",1,"1","A_first"
42,113,113.01,"3","1","4",0.514139,1,0.3,"3","ldrc_0_018","2",1,"1","A_first"
43,115,115.01,"2","0","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
44,118,118.01,"3","1","4",0.545344,1,0.3,"3","ldrc_0_018","2",1,"1","A_first"
45,120,120.02,"1","1","4",0.565443,0,0,"1","ldrc_0_018","2",1,"1","A_first"
46,124,124.02,"1","1","4",0.564877,0,0,"1","ldrc_0_018","2",1,"1","A_first"
47,126,126.02,"0","0","1",0.736136,0,0,"1","ldrc_0_018","2",1,"1","A_first"
48,128,128,"0","0","1",0.785994,0,0,"1","ldrc_0_018","2",1,"1","A_first"
49,130,130,"2","0","1",0.663259,1,0.25,"3","ldrc_0_018","2",1,"1","A_first"
50,132,132,"3","1","4",0.374523,1,0.2,"3","ldrc_0_018","2",1,"1","A_first"
51,134,134,"3","1","0",0,1,0.15,"4","ldrc_0_018","2",1,"1","A_first"
52,136,136.01,"0","0","1",0.43,0,0,"1","ldrc_0_018","2",1,"1","A_first"
53,139,139.01,"1","1","4",0.588964,0,0,"1","ldrc_0_018","2",1,"1","A_first"
54,142,142.01,"0","0","1",0.595669,0,0,"1","ldrc_0_018","2",1,"1","A_first"
55,144,144.01,"1","1","4",0.506939,0,0,"1","ldrc_0_018","2",1,"1","A_first"
56,146,146.01,"1","1","4",0.70416,0,0,"1","ldrc_0_018","2",1,"1","A_first"
57,148,148.01,"0","0","1",0.498372,0,0,"1","ldrc_0_018","2",1,"1","A_first"
58,150,150.01,"1","1","4",0.708679,0,0,"1","ldrc_0_018","2",1,"1","A_first"
59,152,152.01,"0","0","1",0.394815,0,0,"1","ldrc_0_018","2",1,"1","A_first"
60,154,154.01,"0","0","1",0.55242,0,0,"1","ldrc_0_018","2",1,"1","A_first"
61,158,158.01,"3","1","4",0.57061,1,0.2,"3","ldrc_0_018","2",1,"1","A_first"
62,161,161.02,"2","0","0",0,1,0.15,"4","ldrc_0_018","2",1,"1","A_first"
63,163,163.02,"2","0","0",0,1,0.2,"4","ldrc_0_018","2",1,"1","A_first"
64,171,171,"0","0","1",0.628239,0,0,"1","ldrc_0_018","2",1,"1","A_first"
65,176,176.01,"1","1","4",0.615338,0,0,"1","ldrc_0_018","2",1,"1","A_first"
66,179,179.01,"0","0","1",0.582286,0,0,"1","ldrc_0_018","2",1,"1","A_first"
67,184,184.01,"0","0","1",0.763363,0,0,"1","ldrc_0_018","2",1,"1","A_first"
68,186,186.01,"0","0","1",0.7316,0,0,"1","ldrc_0_018","2",1,"1","A_first"
69,190,190.01,"0","0","1",0.601009,0,0,"1","ldrc_0_018","2",1,"1","A_first"
70,192,192.01,"1","1","4",0.558311,0,0,"1","ldrc_0_018","2",1,"1","A_first"
71,194,194.01,"1","1","1",0.517516,0,0,"0","ldrc_0_018","2",1,"1","A_first"
72,196,196.01,"1","1","4",0.474666,0,0,"1","ldrc_0_018","2",1,"1","A_first"
73,199,199.01,"2","0","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
74,201,201.02,"3","1","4",0.608835,1,0.3,"3","ldrc_0_018","2",1,"1","A_first"
75,204,204.02,"2","0","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
76,207,207.02,"1","1","4",0.837544,0,0,"1","ldrc_0_018","2",1,"1","A_first"
77,211,211,"1","1","4",0.538674,0,0,"1","ldrc_0_018","2",1,"1","A_first"
78,214,214,"0","0","1",0.568411,0,0,"1","ldrc_0_018","2",1,"1","A_first"
79,216,216,"0","0","1",0.711696,0,0,"1","ldrc_0_018","2",1,"1","A_first"
80,219,219.01,"0","0","1",0.531736,0,0,"1","ldrc_0_018","2",1,"1","A_first"
81,221,221.01,"0","0","1",0.822793,0,0,"1","ldrc_0_018","2",1,"1","A_first"
82,225,225.01,"3","1","4",0.43235,1,0.3,"3","ldrc_0_018","2",1,"1","A_first"
83,227,227.01,"1","1","4",0.552496,0,0,"1","ldrc_0_018","2",1,"1","A_first"
84,229,229.01,"3","1","4",0.446774,1,0.25,"3","ldrc_0_018","2",1,"1","A_first"
85,231,231.01,"2","0","0",0,1,0.2,"4","ldrc_0_018","2",1,"1","A_first"
86,233,233.01,"3","1","4",0.552283,1,0.25,"3","ldrc_0_018","2",1,"1","A_first"
87,238,238.01,"1","1","4",0.589355,0,0,"1","ldrc_0_018","2",1,"1","A_first"
88,240,240.01,"1","1","4",0.460552,0,0,"1","ldrc_0_018","2",1,"1","A_first"
89,244,244.02,"1","1","4",0.613998,0,0,"1","ldrc_0_018","2",1,"1","A_first"
90,246,246.02,"0","0","1",0.664242,0,0,"1","ldrc_0_018","2",1,"1","A_first"
91,248,248.02,"1","1","4",0.559502,0,0,"1","ldrc_0_018","2",1,"1","A_first"
92,250,250,"1","1","1",0.499086,0,0,"0","ldrc_0_018","2",1,"1","A_first"
93,252,252,"1","1","4",0.491604,0,0,"1","ldrc_0_018","2",1,"1","A_first"
94,255,255,"2","0","0",0,1,0.2,"4","ldrc_0_018","2",1,"1","A_first"
95,257,257,"1","1","4",0.509719,0,0,"1","ldrc_0_018","2",1,"1","A_first"
96,259,259.01,"0","0","1",0.875043,0,0,"1","ldrc_0_018","2",1,"1","A_first"
97,261,261.01,"0","0","1",0.552228,0,0,"1","ldrc_0_018","2",1,"1","A_first"
98,263,263.01,"3","1","0",0,1,0.25,"4","ldrc_0_018","2",1,"1","A_first"
99,265,265.01,"0","0","1",0.676743,0,0,"1","ldrc_0_018","2",1,"1","A_first"
100,267,267.01,"1","1","4",0.628091,0,0,"1","ldrc_0_018","2",1,"1","A_first"
101,269,269.01,"0","0","1",0.652168,0,0,"1","ldrc_0_018","2",1,"1","A_first"
102,274,274.01,"3","1","0",0,1,0.3,"4","ldrc_0_018","2",1,"1","A_first"
103,276,276.01,"2","0","0",0,1,0.35,"4","ldrc_0_018","2",1,"1","A_first"
104,279,279.01,"0","0","1",0.55617,0,0,"1","ldrc_0_018","2",1,"1","A_first"
105,281,281.01,"0","0","1",0.556626,0,0,"1","ldrc_0_018","2",1,"1","A_first"
106,286,286.02,"1","1","4",0.560638,0,0,"1","ldrc_0_018","2",1,"1","A_first"
107,290,290.02,"1","1","4",0.600199,0,0,"1","ldrc_0_018","2",1,"1","A_first"
108,293,293,"0","0","1",0.63463,0,0,"1","ldrc_0_018","2",1,"1","A_first"
109,295,295,"0","0","1",0.692805,0,0,"1","ldrc_0_018","2",1,"1","A_first"
110,297,297,"1","1","4",0.492247,0,0,"1","ldrc_0_018","2",1,"1","A_first"
111,300,300.01,"0","0","1",0.681929,0,0,"1","ldrc_0_018","2",1,"1","A_first"
112,302,302.01,"0","0","1",0.740215,0,0,"1","ldrc_0_018","2",1,"1","A_first"
113,308,308.01,"3","1","4",0.73297,1,0.4,"3","ldrc_0_018","2",1,"1","A_first"
114,310,310.01,"0","0","0",0,0,0,"5","ldrc_0_018","2",1,"1","A_first"
115,312,312.01,"2","0","0",0,1,0.35,"4","ldrc_0_018","2",1,"1","A_first"
116,314,314.01,"0","0","1",0.624682,0,0,"1","ldrc_0_018","2",1,"1","A_first"
117,316,316.01,"0","0","1",0.801889,0,0,"1","ldrc_0_018","2",1,"1","A_first"
118,318,318.01,"0","0","1",0.644049,0,0,"1","ldrc_0_018","2",1,"1","A_first"
119,324,324.02,"1","1","4",0.568846,0,0,"1","ldrc_0_018","2",1,"1","A_first"
120,326,326.02,"1","1","4",0.548986,0,0,"1","ldrc_0_018","2",1,"1","A_first"
121,329,329.02,"0","0","1",0.635751,0,0,"1","ldrc_0_018","2",1,"1","A_first"
122,331,331,"0","0","1",0.690593,0,0,"1","ldrc_0_018","2",1,"1","A_first"
123,333,333,"1","1","4",0.508206,0,0,"1","ldrc_0_018","2",1,"1","A_first"
124,337,337,"1","1","4",0.624483,0,0,"1","ldrc_0_018","2",1,"1","A_first"
125,339,339.01,"2","0","0",0,1,0.4,"4","ldrc_0_018","2",1,"1","A_first"
126,344,344.01,"1","1","4",0.522856,0,0,"1","ldrc_0_018","2",1,"1","A_first"
127,346,346.01,"0","0","1",0.759985,0,0,"1","ldrc_0_018","2",1,"1","A_first"
0,0,0.02,"1","1","4",0.605728,0,0,"1","ldrc_0_025","1",1,"1","A_first"
1,2,2.02,"1","1","4",0.5288,0,0,"1","ldrc_0_025","1",1,"1","A_first"
2,5,5.02,"1","1","4",0.681698,0,0,"1","ldrc_0_025","1",1,"1","A_first"
3,12,12,"0","0","1",0.863639,0,0,"1","ldrc_0_025","1",1,"1","A_first"
4,14,14.01,"3","1","0",0,1,0.25,"4","ldrc_0_025","1",1,"1","A_first"
5,16,16.01,"3","1","4",0.529208,1,0.3,"3","ldrc_0_025","1",1,"1","A_first"
6,18,18.01,"2","0","1",0.369425,1,0.25,"3","ldrc_0_025","1",1,"1","A_first"
7,21,21.01,"0","0","1",0.525226,0,0,"1","ldrc_0_025","1",1,"1","A_first"
8,23,23.01,"1","1","4",0.518514,0,0,"1","ldrc_0_025","1",1,"1","A_first"
9,25,25.01,"0","0","1",0.534728,0,0,"1","ldrc_0_025","1",1,"1","A_first"
10,34,34.01,"0","0","1",0.6513,0,0,"1","ldrc_0_025","1",1,"1","A_first"
11,36,36.01,"1","1","4",0.606513,0,0,"1","ldrc_0_025","1",1,"1","A_first"
12,39,39.02,"1","1","4",0.629362,0,0,"1","ldrc_0_025","1",1,"1","A_first"
13,41,41.02,"0","0","1",0.798578,0,0,"1","ldrc_0_025","1",1,"1","A_first"
14,43,43.02,"0","0","1",0.971957,0,0,"1","ldrc_0_025","1",1,"1","A_first"
15,46,46,"0","0","1",0.568305,0,0,"1","ldrc_0_025","1",1,"1","A_first"
16,48,48,"1","1","4",0.576579,0,0,"1","ldrc_0_025","1",1,"1","A_first"
17,51,51,"1","1","4",0.544455,0,0,"1","ldrc_0_025","1",1,"1","A_first"
18,56,56.01,"3","1","0",0,1,0.2,"4","ldrc_0_025","1",1,"1","A_first"
19,58,58.01,"3","1","4",0.49385,1,0.25,"3","ldrc_0_025","1",1,"1","A_first"
20,61,61.01,"0","0","1",0.531661,0,0,"1","ldrc_0_025","1",1,"1","A_first"
21,63,63.01,"3","1","0",0,1,0.2,"4","ldrc_0_025","1",1,"1","A_first"
22,66,66.01,"1","1","4",0.546801,0,0,"1","ldrc_0_025","1",1,"1","A_first"
23,69,69.01,"1","1","4",0.645573,0,0,"1","ldrc_0_025","1",1,"1","A_first"
24,71,71.01,"0","0","1",0.584889,0,0,"1","ldrc_0_025","1",1,"1","A_first"
25,73,73.01,"0","0","1",0.539056,0,0,"1","ldrc_0_025","1",1,"1","A_first"
26,75,75.01,"0","0","1",0.591265,0,0,"1","ldrc_0_025","1",1,"1","A_first"
27,77,77.01,"1","1","4",0.59351,0,0,"1","ldrc_0_025","1",1,"1","A_first"
28,79,79.02,"1","1","4",0.691767,0,0,"1","ldrc_0_025","1",1,"1","A_first"
29,81,81.02,"1","1","4",0.657036,0,0,"1","ldrc_0_025","1",1,"1","A_first"
30,83,83.02,"0","0","1",0.678357,0,0,"1","ldrc_0_025","1",1,"1","A_first"
31,86,86,"2","0","0",0,1,0.25,"4","ldrc_0_025","1",1,"1","A_first"
32,88,88,"2","0","0",0,1,0.3,"4","ldrc_0_025","1",1,"1","A_first"
33,90,90,"3","1","0",0,1,0.35,"4","ldrc_0_025","1",1,"1","A_first"
34,93,93,"1","1","4",0.632934,0,0,"1","ldrc_0_025","1",1,"1","A_first"
35,95,95.01,"1","1","4",0.620372,0,0,"1","ldrc_0_025","1",1,"1","A_first"
36,97,97.01,"1","1","4",0.770556,0,0,"1","ldrc_0_025","1",1,"1","A_first"
37,100,100.01,"0","0","1",0.567404,0,0,"1","ldrc_0_025","1",1,"1","A_first"
38,103,103.01,"0","0","1",0.801298,0,0,"1","ldrc_0_025","1",1,"1","A_first"
39,105,105.01,"0","0","1",0.677351,0,0,"1","ldrc_0_025","1",1,"1","A_first"
40,108,108.01,"0","0","1",0.560405,0,0,"1","ldrc_0_025","1",1,"1","A_first"
41,110,110.01,"0","0","1",0.555401,0,0,"1","ldrc_0_025","1",1,"1","A_first"
42,112,112.01,"2","0","0",0,1,0.4,"4","ldrc_0_025","1",1,"1","A_first"
43,114,114.01,"3","1","4",0.640117,1,0.45,"3","ldrc_0_025","1",1,"1","A_first"
44,116,116.01,"3","1","0",0,1,0.4,"4","ldrc_0_025","1",1,"1","A_first"
45,121,121.02,"1","1","4",0.804451,0,0,"1","ldrc_0_025","1",1,"1","A_first"
46,123,123.02,"1","1","4",0.826481,0,0,"1","ldrc_0_025","1",1,"1","A_first"
47,125,125.02,"1","1","4",0.919969,0,0,"1","ldrc_0_025","1",1,"1","A_first"
48,128,128,"0","0","1",0.688297,0,0,"1","ldrc_0_025","1",1,"1","A_first"
49,130,130,"3","1","0",0,1,0.45,"4","ldrc_0_025","1",1,"1","A_first"
50,132,132,"0","0","1",0.873697,0,0,"1","ldrc_0_025","1",1,"1","A_first"
51,134,134,"1","1","4",0.6821,0,0,"1","ldrc_0_025","1",1,"1","A_first"
52,136,136.01,"0","0","1",0.459312,0,0,"1","ldrc_0_025","1",1,"1","A_first"
53,139,139.01,"2","0","1",0.597203,1,0.5,"3","ldrc_0_025","1",1,"1","A_first"
54,144,144.01,"0","0","0",0,0,0,"5","ldrc_0_025","1",1,"1","A_first"
55,147,147.01,"0","0","1",0.513091,0,0,"1","ldrc_0_025","1",1,"1","A_first"
56,149,149.01,"1","1","4",0.70739,0,0,"1","ldrc_0_025","1",1,"1","A_first"
57,153,153.01,"1","1","4",0.544806,0,0,"1","ldrc_0_025","1",1,"1","A_first"
58,155,155.01,"0","0","1",0.568129,0,0,"1","ldrc_0_025","1",1,"1","A_first"
59,157,157.01,"3","1","4",0.467396,1,0.45,"3","ldrc_0_025","1",1,"1","A_first"
60,163,163.02,"1","1","4",0.746056,0,0,"1","ldrc_0_025","1",1,"1","A_first"
61,165,165.02,"0","0","1",0.598185,0,0,"1","ldrc_0_025","1",1,"1","A_first"
62,167,167,"0","0","1",0.517997,0,0,"1","ldrc_0_025","1",1,"1","A_first"
63,169,169,"1","1","1",0.831324,0,0,"0","ldrc_0_025","1",1,"1","A_first"
64,174,174,"0","0","1",0.525433,0,0,"1","ldrc_0_025","1",1,"1","A_first"
65,177,177.01,"0","0","1",0.461314,0,0,"1","ldrc_0_025","1",1,"1","A_first"
66,179,179.01,"1","1","4",0.710819,0,0,"1","ldrc_0_025","1",1,"1","A_first"
67,181,181.01,"0","0","1",0.675869,0,0,"1","ldrc_0_025","1",1,"1","A_first"
68,183,183.01,"1","1","4",0.603034,0,0,"1","ldrc_0_025","1",1,"1","A_first"
69,186,186.01,"3","1","4",0.470866,1,0.4,"3","ldrc_0_025","1",1,"1","A_first"
